Date,SAT,RES,LAT,LON,L_MIR,L_TIR,ZEN,AZI
03-Mar-2024 07:30:01,VIIRS375,375,9951714.6898693,665612.694496605,1.48401062539757,8.08678731436853,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9952089.6898693,665612.694496605,1.91895837083213,8.05175678714248,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9952464.6898693,665612.694496605,2.68220450233298,7.99944400074985,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9952839.6898693,665612.694496605,3.92637947408053,7.97412300712102,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953214.6898693,665612.694496605,4.39111560961089,8.0384875300049,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953589.6898693,665612.694496605,4.10126780740614,8.11395579626582,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9953964.6898693,665612.694496605,3.37212393966101,8.2349753839462,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9954339.6898693,665612.694496605,2.57378830708095,8.62143457025488,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9954714.6898693,665612.694496605,4.6593,9.69385544579653,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9955464.6898693,665612.694496605,4.6593,20.3463713856442,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9955839.6898693,665612.694496605,4.6593,19.238792840689,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9956214.6898693,665612.694496605,4.6593,17.0375549842585,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9956589.6898693,665612.694496605,4.6593,11.3938442550394,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9956964.6898693,665612.694496605,2.05511528193622,5.94257396519316,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9957339.6898693,665612.694496605,1.61498853614884,5.92777962705355,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9957714.6898693,665612.694496605,2.65627633974334,8.29220089252103,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9958089.6898693,665612.694496605,4.6593,21.0867873725152,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9958464.6898693,665612.694496605,4.6593,18.0348463829616,7.61904516178494,-80.4643299339407
03-Mar-2024 07:30:01,VIIRS375,375,9958839.6898693,665612.694496605,2.4411422414804,8.45625899958051,7.61904516178494,-80.4643299339407
